course_id,title,displayName,description,subjectAreaCode,subjectAreaDescription,meetsMonday,meetsTuesday,meetsWednesday,meetsThursday,meetsFriday,meetsSaturday,meetsSunday,startTime,endTime,locationCode,locationDescription,buildingCode,buildingDescription
124235,Engineering Analysis Using the Finite Element Method,MEC ENG C180,"This is an introductory course on the finite element method and is intended for seniors in engineering and applied science disciplines. The course covers the basic topics of finite element technology, including domain discretization, polynomial interpolation, application of boundary conditions, assembly of global arrays, and solution of the resulting algebraic systems. Finite element formulations for several important field equations are introduced using both direct and integral approaches. Particular emphasis is placed on computer simulation and analysis of realistic engineering problems from solid and fluid mechanics, heat transfer, and electromagnetism. The course uses FEMLAB, a multiphysics MATLAB-based finite element program that possesses a wide array of modeling capabilities and is ideally suited for instruction. Assignments will involve both paper- and computer-based exercises. Computer-based assignments will emphasize the practical aspects of finite element model construction and analysis. ",MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,17:00:00,18:29:00,ETCH3108,Etcheverry 3108,1783,Etcheverry
125711,Special Topics in Controls,MEC ENG 193B,This 193 series covers current topics of research interest in controls. The course content may vary semester to semester. Check with the department for current term topics.,MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,14:00:00,15:29:00,PHYS2,Physics Building 2,1405,Physics
125714,Special Topics in Energy Science and Technology,MEC ENG 193E,This 193 series covers current topics of research interest in energy science and technology. The course content may vary semester to semester. Check with the department for current term topics.,MEC ENG,Mechanical Engineering,False,True,False,False,False,False,False,17:00:00,17:59:00,NGAT105,North Gate 105,1206,North Gate
124399,Modeling and Simulation of Advanced Manufacturing Processes,MEC ENG C201,"This course provides the student with a modern introduction to the basic industrial practices, modeling techniques, theoretical background, and computational methods to treat classical and cutting edge manufacturing processes in a coherent and self-consistent manner. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,17:00:00,18:29:00,ETCH3106,Etcheverry 3106,1783,Etcheverry
124310,Advanced Structural Aspects of Biomaterials,MEC ENG C215,"This course covers the structure and mechanical functions of load bearing tissues and their replacements. Biocompatibility of biomaterials and host response to structural implants are examined. Quantitative treatment of biomechanical issues and constitutive relationships of materials are covered in order to design implants for structural function. Material selection for load bearing applications including reconstructive surgery, orthopedics, dentistry, and cardiology are addressed. ",MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,13:00:00,14:29:00,INTR,Internet/Online,9004,Internet
124487,Molecular Biomechanics and Mechanobiology of the Cell,BIO ENG C215,"This course develops and applies scaling laws and the methods of continuum and statistical mechanics to understand micro- and nano-scale mechanobiological phenomena involved in the living cell with particular attention the nucleus and the cytoskelton as well as the interactions of the cell with the extracellular matrix and how these interactions may cause changes in cell architecture and biology, consequently leading to functional adaptation or pathological conditions. ",BIO ENG,Bioengineering,False,True,False,True,False,False,False,15:30:00,16:59:00,DWIN215,Dwinelle 215,1295,Dwinelle
159789,Introduction to Nanotechnology and Nanoscience ,MEC ENG 218N,"UG and Grad. introduction to nanotechnology and nanoscience. The course has two components:1) Students receive a set of formal lectures introducing nanotechnology and nanoscience, covering nanofabrication technology (how one achieves the nanometer length scale, from ""bottom up"" to ""top down"" technologies), the interdisciplinary nature of nanotechnology and nanoscience (including areas of chemistry, material science, physics, and molecular biology), examples of nanoscience phenomena (the crossover from bulk to quantum mechanical properties) and applications from integrated circuits, quantum computing, MEMS, and bioengineering 2) Projects. Students are asked to present on a variety of current journal papers to the class & lead discussion.",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,09:30:00,10:59:00,ETCH3106,Etcheverry 3106,1783,Etcheverry
115561,Graduate Introduction to Lean Manufacturing Systems,MEC ENG 221,"Fundamentals of lean manufacturing systems including manufacturing fundamentals, unit operations and manufacturing line considerations for work in process (WIP), manufacturing lead time (MLT), economics, quality monitoring; high mix/low volume (HMLV) systems fundamentals including just in time (JIT), kanban, buffers and line balancing; class project/case studies for design and analysis of competitive manufacturing systems.",MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,15:30:00,16:59:00,ETCH1165,Etcheverry 1165,1783,Etcheverry
115569,Mechanical Behavior of Composite Materials,MEC ENG 227,"Response of composite materials (fiber and particulate-reinforced materials) to static, cyclic, creep and thermomechanical loading. Manufacturing process-induced variability, and residual stresses. Fatigue behavior,fracture mechanics and damage development. Role of the reinforcement-matrix interface in mechanical behavior. Environmental effects. Dimensional stability and thermal fatigue. Application to polymer, metal, ceramic, and carbon matrix composites. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,14:00:00,15:29:00,MULF159,Mulford 159,1346,Mulford
124282,Experiential Advanced Control Design II,MEC ENG C231B,"Experience-based learning in the design, analysis, and verification of automatic control systems. The course emphasizes the use of computer-aided design techniques through case studies and design tasks. The student will master skills needed to apply advanced model-based control analysis, design, and estimation to a variety of industrial applications. The role of these specific design methodologies within the larger endeavor of control design is also addressed. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,12:30:00,13:59:00,NGAT105,North Gate 105,1206,North Gate
115575,Advanced Control Systems II,MEC ENG 233,"Linear Quadratic Optimal Control, Stochastic State Estimation, Linear Quadratic Gaussian Problem, Loop Transfer Recovery, Adaptive Control and Model Reference Adaptive Systems, Self Tuning Regulators, Repetitive Control, Application to engineering systems. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,15:30:00,16:59:00,SOCS20,Social Sciences Building 20,1761,Social Sci
115577,Design of Microprocessor-Based Mechanical Systems,MEC ENG 235,"This course provides preparation for the conceptual design and prototyping of mechanical systems that use microprocessors to control machine activities, acquire and analyze data, and interact with operators. The architecture of microprocessors is related to problems in mechanical systems through study of systems, including electro-mechanical components, thermal components, and a variety of instruments. Laboratory exercises lead through studies of different levels of software. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,08:00:00,09:29:00,DWIN145,Dwinelle 145,1295,Dwinelle
160655,Vehicle Dynamics & Control,MEC ENG 236C,"Physical understanding of automotive vehicle dynamics: simple lateral, longitudinal and ride quality models. An overview of active safety systems will be intros including basic concepts and terminology, the state-of-the-art development, and basic principles of systems such as ABS, traction control, dynamic stability control, and roll stability control.Passive, semi-active and active suspension systems will be analyzed. Concepts of autonomous vehicle technology including drive-by-wire and steer-by-wire systems, adaptive cruise control and lane keeping systems. Design of software control systems for an actual 1/10 scale race vehicle.  ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,12:30:00,13:59:00,AAPB160,Anthro/Art Practice Bldg 160,1486,Anthro/Art
154854,Nonlinear Systems,EL ENG C222,"Basic graduate course in nonlinear systems. Nonlinear phenomena, planar systems, bifurcations, center manifolds, existence and uniqueness theorems. Lyapunov’s direct and indirect methods, Lyapunov-based feedback stabilization. Input-to-state and input-output stability, and dissipativity theory. Computation techniques for nonlinear system analysis and design. Feedback linearization and sliding mode control methods.",EL ENG,Electrical Engineering,False,True,False,True,False,False,False,11:00:00,12:29:00,CORY540AB,Cory 540AB,1325,Cory
156607,Advanced Convective Transport and Computational Methods,MEC ENG 250B,The transport of heat and mass in fluids in motion; free and forced convection in laminar and turbulent flow over surfaces and within ducts. Fundamentals of computational methods used for solving the governing transport equations will also be covered.,MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,11:00:00,12:29:00,CORY241,Cory 241,1325,Cory
115595,Advanced Combustion Processes,MEC ENG 255,"Fundamentals of combustion, flame structure, flame speed, flammability, ignition, stirred reaction, kinetics and nonequilibrium processes, pollutant formation.  Application to engines, energy production, and fire safety.  ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,12:30:00,13:59:00,ETCH3109,Etcheverry 3109,1783,Etcheverry
115602,Advanced Fluid Mechanics II,MEC ENG 260B,"Develops a working knowledge of fluid mechanics by identifying the essential physical mechanism in complex canonical flow problems which leads to simplified yet accurate formulation. Boundary layers, creeping flows, rotational flows, rotating flows. Stability and transition, introduction to turbulence. ",MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,09:30:00,10:59:00,ETCH3117B,Etcheverry 3117B,1783,Etcheverry
115607,Turbulence,MEC ENG 263,"Physics of turbulence: Summary of stability and transition. Description of turbulence phenomena. Tools for studying turbulence. Homogeneous turbulence, shear turbulence, rotating turbulence. Summary of engineering models. Discussion of recent advances. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,09:30:00,10:59:00,ETCH1165,Etcheverry 1165,1783,Etcheverry
158328,Advanced Augmentation of Human Dexterity,MEC ENG 270,"This course provides hands-on experience in designing prostheses and assistive technologies using user-centered design. Students will develop a fundamental understanding of the state-of-the-art, design processes and product realization. Teams will prototype a novel solution to a disabilities-related challenge, focusing on upper-limb mobility or dexterity. Lessons will cover biomechanics of human manipulation, tactile sensing and haptics, actuation and mechanism robustness, and control interfaces. Readings will be selected from texts and academic journals available through the UCB online library system and course notes. Guest speakers will be invited to address cutting edge breakthroughs relevant to assistive technology and design. ",MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,09:00:00,09:59:00,JACB10,Jacobs Hall 10,1032,Jacobs
158400,Intermediate Dynamics,MEC ENG 271,This course introduces and investigates Lagrange's equations of motion for particles and rigid bodies. The subject matter is particularly relevant to applications comprised of interconnected and constrained discrete mechanical components. The material is illustrated with numerous examples. These range from one-dimensional motion of a single particle to three-dimensional motions of rigid bodies and systems of rigid bodies. ,MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,15:30:00,16:59:00,WHLR102,Wheeler 102,1552,Wheeler
115617,Oscillations in Linear Systems,MEC ENG 273,"Response of discrete and continuous dynamical systems, damped and undamped, to harmonic and general time-dependent loading. Convolution integrals and Fourier and Laplace transform methods. Lagrange’s equations; eigensolutions; orthogonality; generalized coordinates; nonreciprocal and degenerate systems; Rayleigh’s quotient. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,15:30:00,16:59:00,ETCH1165,Etcheverry 1165,1783,Etcheverry
115628,Nonlinear Theory of Elasticity,MEC ENG 284,Fundamentals of the nonlinear theory of elasticity. Material symmetry. Exact solutions in elastostatics. Internal constraints. Useful strain-energy functions. Uniqueness. Compatibility conditions. Volterra dislocations. The Eshelby tensor. Small deformations superposed on finite deformations. Waves in pre-stressed solids. Stability. Bifurcations and buckling. Acceleration waves. Entropic elasticity.,MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,14:00:00,15:29:00,ETCH3117B,Etcheverry 3117B,1783,Etcheverry
115632,Foundations of the Theory of Continuous Media,MEC ENG 285A,"A general development of thermodynamics of deformable media, entropy production, and related entropy inequalities. Thermomechanical response of dissipative media, including those for viscous fluids and nonlinear elastic solids. A discussion of invariance, internal constraints, material symmetry, and other special topics. ",MEC ENG,Mechanical Engineering,True,False,True,False,True,False,False,13:00:00,13:59:00,SOCS60,Social Sciences Building 60,1761,Social Sci
115634,Electrodynamics of Continuous Media,MEC ENG 285C,"This course presents the fundamentals of electromagnetic interactions in deformable continuous media. It develops the background necessary to understand various modern technologies involving MEMS devices, sensors and actuators, plasmas, and a wide range of additional phenomena. The emphasis of this course is on fundamentals, beginning with Maxwell's equations in vacuum, the ether relations and their extension to electromagnetic interactions in materials. The treatment is general within the limits of nonrelativistic physics and accommodates coupling with mechanical and thermal effects. The topics discussed are all developed at a general level including the effects of finite deformations. Various linear models, which are especially useful in applications, are developed through specialization of general theory. This course will be of interest to students in engineering, physics, and applied mathematics. ",MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,15:30:00,16:59:00,ETCH3117B,Etcheverry 3117B,1783,Etcheverry
115646,Laser Processing and Diagnostics,MEC ENG 290G,The course provides a detailed account of laser interactions with materials in the context of advanced materials processing and diagnostics.,MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,13:00:00,14:29:00,ETCH3117B,Etcheverry 3117B,1783,Etcheverry
125416,Advanced Special Topics in Controls,MEC ENG 292B,This series covers current topics of research interest in controls. The course content may vary semester to semester. Check with the department for current term topics.,MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,09:30:00,10:59:00,HMMB390,Hearst Mining 390,1373,Hearst Min
125416,Advanced Special Topics in Controls,MEC ENG 292B,This series covers current topics of research interest in controls. The course content may vary semester to semester. Check with the department for current term topics.,MEC ENG,Mechanical Engineering,False,True,False,True,False,False,False,14:00:00,15:29:00,PHYS2,Physics Building 2,1405,Physics
125416,Advanced Special Topics in Controls,MEC ENG 292B,This series covers current topics of research interest in controls. The course content may vary semester to semester. Check with the department for current term topics.,MEC ENG,Mechanical Engineering,False,False,True,False,False,False,False,09:30:00,10:59:00,CORY299,Cory 299,1325,Cory
125417,Advanced Special Topics in Design ,MEC ENG 292C,This series covers current topics of research interest in design. The course content may vary semester to semester. Check with the department for current term topics.,MEC ENG,Mechanical Engineering,True,False,True,False,False,False,False,08:30:00,09:59:00,JACB310,Jacobs Hall 310,1032,Jacobs
161201,Audio-Visual Media History,MEDIAST 111C,"This course covers the modern global history of audiovisual media forms, with a focus on interactions between new media technologies and emerging modern power structures.  We will examine how and why historical agents responded to, made use of, and tried to regulate emerging representational technologies such as painting, printed images and etchings, maps, the theater, panoramas, photography, the telephone, phonography, radio, television, MP3s, JPGs, and digital video.  Lectures will consider the impact of specific media technologies on the historical representation and mobilization of religion, race, class, and nationality, as well as the branding and advertisement of consumer commodities.",MEDIAST,Media Studies,True,False,True,False,False,False,False,10:00:00,11:59:00,PHYS3,Physics Building 3,1405,Physics
156625,Media Theories and Processes,MEDIAST 112,"This course will familiarize you with the often-contentious history of media theory. At issue among scholars working within different theoretical and research traditions are core disagreements about what should be studied (institutions, texts, audiences, and/or technologies) and how media should be studied (for applied, “practical” purposes or with an eye that is critical of power and institutional structures). Course readings and lectures stress an understanding of these various research traditions by focusing on the cultural, historical, political, and social contexts surrounding them, the research models and methods used, and the findings and conclusions reached.",MEDIAST,Media Studies,False,True,False,True,False,False,False,08:00:00,09:29:00,NGAT105,North Gate 105,1206,North Gate
157141,Media and Democracy,MEDIAST 113,An interdisciplinary examination of the role and power of media for civic engagement and state-public interactions.,MEDIAST,Media Studies,False,True,False,True,False,False,False,11:00:00,12:29:00,STAN105,Stanley 105,1149,Stanley
161495,Media and Globalization,MEDIAST 114,"This course offers an introduction to media and globalization. We will examine global media industries (film, television, music, news, advertising, diplomacy, new media, etc.), and explore content produced within these industries through specific case studies. Topics include Bollywood, Hallyu, television format sales, nonwestern news, media imperialism, the globalization of popular cultures, diasporic communities, and global representation. The class reviews theories and histories of media globalization before turning to case studies to learn about the political and cultural roles of media in globalization processes. ",MEDIAST,Media Studies,False,True,False,True,False,False,False,09:30:00,10:59:00,VLSB2050,Valley Life Sciences 2050,1406,Valley Lsb
115718,Research Methods in Media Studies,MEDIAST 130,"This course is intended to familiarize students with some of the primary quantitative and qualitative research methods used to study media texts and audiences. In addition to reading and critiquing prior research employing various methodologies, students will gain practical hands-on experience using these methods in sample research projects. ",MEDIAST,Media Studies,True,False,True,False,False,False,False,12:00:00,13:59:00,GIAN141,Giannini 141,1355,Giannini
161535,Researching Digital Media: Methods and Methodologies,MEDIAST 132,"This course introduces students to approaches in the study of digital media, giving
practical grounding in digital methodologies and tools for social, cultural and media
analysis. Students learn how to develop a conceptual framework; integrate the
framework and the method; and identify digitally-centred topics, objects, or subjects for
study. Through group collaboration and shared knowledge activities, students consider
how knowledge is created within research practice, and in relation to the
interdisciplinary study of technology, social media, and digital worlds. Students will use
methods in context; engage in weekly activities like methods games, active peer review,
and media analysis; and select specific methods they want to learn about.",MEDIAST,Media Studies,False,True,False,False,False,False,False,14:00:00,16:59:00,HMMB310,Hearst Mining 310,1373,Hearst Min
115722,Internet and Culture,MEDIAST 165,"This class uses the approaches of media studies and cultural studies to critically consider how historical and emerging new media technologies—as well as the behaviors and forms of cultural production associated with them—influence and are themselves influenced by our everyday practices and lived experiences. It focuses particularly on concerns of identity, community, access, citizenship, industry, and regulation as these relate to social networking, collective endeavor, and public speech.",MEDIAST,Media Studies,True,False,True,False,False,False,False,14:00:00,15:59:00,CORY285,Cory 285,1325,Cory
161539,Cybernetics and Cybercultures: The Psychosocial Impact of Digital Media,MEDIAST 168,"How have the realities and representations of digital media affected how we think, feel, and interact? What impulses, events, and personalities gave rise to the relentless digitization of information, choice, and even life itself?  In this interdisciplinary course, we will attempt to answers these questions together by reading, discussing, and writing about histories and theories of cybernetics and cybercultures.  We will consider competing cybernetic models of the mind, human behavior, ecological environments, and complex immersive virtual worlds.  We will also survey the vast range of visionary, skeptical, and delightfully eccentric responses to the promises and perils of a cybernetic future.",MEDIAST,Media Studies,True,False,True,False,False,False,False,14:00:00,15:59:00,MOFF103,Moffitt Library 103,1299,Moffitt
115725,Special Topics in Media Studies,MEDIAST 190,Normally open only to Media Studies majors who have already completed 12 units of upper division work in the major. Advanced study in Media Studies with topics to be announced each semester. ,MEDIAST,Media Studies,True,False,True,False,False,False,False,09:00:00,10:59:00,MULF230,Mulford 230,1346,Mulford
115757,Honors Seminar,MEDIAST H195,"Under the supervision of the instructor, students will work toward completion of scholarly theses in the field.",MEDIAST,Media Studies,False,False,True,False,False,False,False,16:00:00,17:59:00,EVAN35,Evans 35,1790,Evans
115761,Introduction to Research Materials and Methods,MED ST 200,"The gradute proseminar. Basic materials and resources in fields represented in the Medieval Studies program, and in some subjects involving expertise in more than one discipline (e.g., liturgy, codicology). Emphasis on methods of interdisciplinary research, research tools, and critical evaluation of their use. ",MED ST,Medieval Studies,False,True,False,False,False,False,False,12:00:00,13:59:00,DWIN6415,Dwinelle 6415,1295,Dwinelle
116763,Reading and Composition in Near Eastern Studies,NE STUD R1B,"Expository writing based on analysis of selected texts or literatures in translation or writings interpreting the material culture of the ancient Near or modern Middle East. Specific topics vary with instructor. R1A satisfies the first half of the Reading and Composition requirement, and R1B satisfies the second half. ",NE STUD,Near Eastern Studies,False,True,False,True,False,False,False,14:00:00,15:29:00,WHLR100,Wheeler 100,1552,Wheeler
116763,Reading and Composition in Near Eastern Studies,NE STUD R1B,"Expository writing based on analysis of selected texts or literatures in translation or writings interpreting the material culture of the ancient Near or modern Middle East. Specific topics vary with instructor. R1A satisfies the first half of the Reading and Composition requirement, and R1B satisfies the second half. ",NE STUD,Near Eastern Studies,True,False,True,False,True,False,False,15:00:00,15:59:00,SOCS180,Social Sciences Building 180,1761,Social Sci
161421,Middle Eastern Worlds: The Modern Middle East,MELC 11,"  This course provides a multidisciplinary introduction to the Middle East, an area that has long dominated the news but remains relatively unknown to most Americans. In a broad sense, the Middle East refers to “Arab” countries in general as well as Israel, Turkey, Iran, Afghanistan, and the region of Kurdistan. The course aims to help students expand their knowledge and understanding of the social, economic, and cultural complexities that underlie current events and politics in the Middle East. We will examine the interplay of cultures, societies, and economies of various regional communities that remain central to the dynamics of Middle Eastern identities.",MELC,Middle Eastern Languages and Cultures,True,False,True,False,True,False,False,12:00:00,12:59:00,MULF159,Mulford 159,1346,Mulford
116666,Introduction to Ancient Egypt,NE STUD 18,"A general introduction to ancient Egypt, providing overview coverage of ancient Egyptian culture and society (history, art, religion, literature, language, social structure), Egyptian archaeology (pyramids, tombs, mummies, temples, cities, monuments, daily life), and the history and development of the modern discipline of Egyptology. Assumes no prior knowledge of subject. Almost all lectures are illustrated extensively by ​power point presentation. Discussion sections ​include meetings in the Phoebe Hearst Museum of Anthropology, which has the best collection of ancient Egyptian artifacts west of Chicago.",NE STUD,Near Eastern Studies,True,False,True,False,True,False,False,11:00:00,11:59:00,CORY277,Cory 277,1325,Cory
116717,Freshman Seminars,NE STUD 24,"The Berkeley Seminar Program has been designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small-seminar setting. Berkeley Seminars are offered in all campus departments, and topics vary from department to department and semester to semester. ",NE STUD,Near Eastern Studies,False,True,False,False,False,False,False,13:00:00,13:59:00,SOCS271,Social Sciences Building 271,1761,Social Sci
116578,Women and Gender in Ancient Egypt,NE STUD 101,Women have been ignored or marginalized in much of past scholarship on ancient Egypt despite their highly visible presence in and importance to ancient Egyptian society. This course examines the roles of women and gender in ancient Egyptian society and belief systems. It reviews sources of evidence and interpretive frameworks for understanding the public and private roles of women and the definition of gender in ancient Egypt. It also places the women of ancient Egypt and ancient Egyptian gender constructions into comparative contexts with other ancient eastern Mediterranean and Near Eastern societies. ,NE STUD,Near Eastern Studies,False,True,False,False,False,False,False,14:00:00,16:59:00,SOCS254,Social Sciences Building 254,1761,Social Sci
123241,Babylonian Religion,NE STUD 104,A survey of Babylonian religious beliefs and practices based on indigenous texts and monuments. ,NE STUD,Near Eastern Studies,False,True,False,True,False,False,False,15:30:00,16:59:00,SOCS271,Social Sciences Building 271,1761,Social Sci
158336,Digital Humanities and Egyptology,NE STUD 110,"The material and written culture of ancient Egypt constitutes one of the best preserved and most robust archaeological corpora to survive from antiquity as well as one of the most popular avenues for public engagement within the Humanities. Digital initiatives have become crucial for the conservation, documentation, and dissemination of ancient Egyptian material and texts to the broadest possible audience. This course will introduce students to the main projects of Egyptology in the field of archaeology, philology, and material studies, which apply techniques of Digital Humanities, from 3D modeling of objects and architectural spaces to digital epigraphy and the creation of searchable databases.",NE STUD,Near Eastern Studies,False,True,False,True,False,False,False,11:00:00,12:29:00,WHLR210,Wheeler 210,1552,Wheeler
161978,Writing Systems of the World,MELC 118,"This course is about how humans have written language from ancient to modern times. Students will be introduced to the origins, evolutions, and adaptations of writing and explore various types of writing systems, including hieroglyphic, logographic, alphabetic, and syllabic, from around the world. The course will examine topics such as the invention of writing in ancient Mesopotamia, China, and Mesoamerica, the development of hieroglyphics in ancient Egypt, the evolution of the alphabet, the spread of Semitic scripts like Aramaic and Arabic, the invention of modern scripts such as Cherokee and Adlam, and even Emoji. Students will be encouraged to learn about additional scripts not covered in class as part of their assignments.",MELC,Middle Eastern Languages and Cultures,False,True,False,True,False,False,False,14:00:00,15:29:00,SOCS151,Social Sciences Building 151,1761,Social Sci
124256,"Disciplining Near Eastern Archaeology: Explorers, Archaeologists, and Tourists in the Contemporary Middle East",NE STUD C119,"This course examines the roles that Near Eastern archaeology plays within the context of recent Middle Eastern history and society, from 1800 to the present day. Topics include the discipline's entanglement with imperialism, nationalism, science, tourism, the antiquities trade, media, and war. Students will examine and discuss ethnographies, technical reports, memoirs, films, and images. ",NE STUD,Near Eastern Studies,False,True,False,True,False,False,False,14:00:00,15:29:00,DWIN251,Dwinelle 251,1295,Dwinelle
116611,Silk Road Art and Archaeology,NE STUD 126,"The course will outline art and archaeology of the Silk Roads from the 5th century BCE to the 10th century CE. A number of specific sites located along the Silk Roads will be selected and explored in depth, as examples which reveal the manifold cultural currents along the trade routes. Special attention will be paid to the eclecticism in Silk Road cultures brought about by the movement of peoples and merchandise which facilitated the spread and fusion along these trading routes of various ideas, cultural forms, art styles, and religious concepts. The social and political underpinnings of this eclecticism will be examined. ",NE STUD,Near Eastern Studies,False,True,False,True,False,False,False,11:00:00,12:29:00,SOCS151,Social Sciences Building 151,1761,Social Sci
160151,Emergence of the Modern Middle East,NE STUD 148,"The course provides a chronological and thematic approach using biographies and texts to trace the emergence of the modern Middle East from the late 17th to the early 20th century culminating in the dissolution of the Ottoman dynasty and the advent of the nation-state structure. The course contextualizes the region’s social history, culture, religious, and social stratification, colonization, and Orientalism as a pathway toward understanding the forces that shaped the modern Middle East.  ",NE STUD,Near Eastern Studies,False,True,False,True,False,False,False,12:30:00,13:59:00,WHLR102,Wheeler 102,1552,Wheeler
116642,Arabic Literature in Translation,NE STUD 150B,No knowledge of Arabic is required.  Survey of Arabic literature in its development from the post-Abbasid period to the present. ,NE STUD,Near Eastern Studies,True,False,False,False,False,False,False,14:00:00,16:59:00,DWINB3,Dwinelle B3,1295,Dwinelle
161348,Reel Arabs: Film and Fiction in the Middle East,MELC 157,"This course introduces students to the main themes and tropes in contemporary Arab cultural production. Within an analytical framework, the course surveys a variety of examples from the written and cinematic culture. These include films, fiction, autobiographies, documentaries, music as well as critical articles and essays. The texts engage a wide range of topics including desire, gender, Islam, colonialism, revolution, nationalism, borders, and refugees in the modern Arabic-speaking world. Ultimately, the course seeks to provide a critical method that will enable students to study and appreciate contemporary Arab culture. Knowledge of Arabic is not required.",MELC,Middle Eastern Languages and Cultures,True,False,False,False,False,False,False,15:00:00,17:59:00,SOCS254,Social Sciences Building 254,1761,Social Sci
160407,"Middle East: Post-Colonialism, Migration, and Diaspora",NE STUD 158AC,"The course focuses on the impacts of migration and displacement of people from postcolonial Middle East region and the U.S. legal, political, social, and religious discourse on cross-cultural and ethical issues which arise in immigration practice while placing the phenomena within a global and transnational context. Three separate groups in the US will be examined; Middle Eastern immigrants, El Salvadoran diaspora, and rightwing white communities. The course seeks to draw connections between Middle Eastern migration and diaspora in the colonial and postcolonial periods leading to the modern period of restrictive immigration policies, building of walls, targeting Arab and Muslim immigrants as well as all immigrants from the Global South. ",NE STUD,Near Eastern Studies,False,True,False,False,False,False,False,15:30:00,18:29:00,SOCS126,Social Sciences Building 126,1761,Social Sci
116665,History and Culture of Afghanistan,NE STUD 175,"This course will discuss Afghanistan from ancient times to the present, including the emergence of Afghanistan as a modern nation-state and its geo-strategic importance. The Soviet invasion and aftermath will be emphasized, along with issues of state and society, ethnic diversity and tribal structure, challenges of modernization, and nationalism and political identity. The role of religion and mystical orders and the role of art, music, and literature will also be discussed. ",NE STUD,Near Eastern Studies,True,False,False,False,False,False,False,16:00:00,18:59:00,ETCH3106,Etcheverry 3106,1783,Etcheverry
116667,The Quran and Its Interpretation,NE STUD 180,"The course introduces students to Quran and to methods of its interpretation, as adopted in the exegetical (tafsir) literature. In addition to being exposed to secondary academic literature on the Quran and its exegesis, students will be offered a high dose of primary exegetical texts in translation. Passages from a number of periods and denominations will be selected, so that students may develop an appreciation of the interpretive range of a constantly-evolving tradition. ",NE STUD,Near Eastern Studies,True,False,False,False,False,False,False,14:00:00,16:59:00,GSPP150,GSPP 150,1144,GSPP
160418,The Assyrians and Other Religious Minorities in the Middle East,NE STUD 125,"This course explores the history and culture of minority religious groups in the Middle East beginning in the Roman and Sasanian Eras and extending up to the current day. Evidence from Christian, Jewish, Zoroastrian, Yezidi, and Muslim minority communities will be investigated. Particular emphasis will be placed on the development of the Assyrians from their ancient origins in Mesopotamia, their Christianization, and to their modern global diaspora. Primary texts will be read in translation and material culture will be examined in class. Themes such as persecution, nationalism, and genocide, among other topics, will be studied. ",NE STUD,Near Eastern Studies,False,False,True,False,False,False,False,14:00:00,16:59:00,SOCS252,Social Sciences Building 252,1761,Social Sci
116672,Special Topics in Fields of Near Eastern Studies: Jewish Studies,NE STUD 190C,Topics explore themes and problems in the various fields of Near Eastern studies. They often reflect the research interests of the instructor and supplement regular curricular offerings. Specific descriptions of current offerings in this series are available through the department. ,NE STUD,Near Eastern Studies,True,False,False,False,False,False,False,14:00:00,16:59:00,SOCS140,Social Sciences Building 140,1761,Social Sci
116673,Special Topics in Fields of Near Eastern Studies: Islamic Studies,NE STUD 190D,Topics explore themes and problems in the various fields of Near Eastern studies. They often reflect the research interests of the instructor and supplement regular curricular offerings. Specific descriptions of current offerings in this series are available through the department. ,NE STUD,Near Eastern Studies,True,False,False,False,False,False,False,14:00:00,16:59:00,SOCS50,Social Sciences Building 50,1761,Social Sci
116673,Special Topics in Fields of Near Eastern Studies: Islamic Studies,NE STUD 190D,Topics explore themes and problems in the various fields of Near Eastern studies. They often reflect the research interests of the instructor and supplement regular curricular offerings. Specific descriptions of current offerings in this series are available through the department. ,NE STUD,Near Eastern Studies,False,False,False,True,False,False,False,14:00:00,16:59:00,SOCS252,Social Sciences Building 252,1761,Social Sci
116711,Seminar in Near Eastern Archaeology,NE STUD 223,Seminar on critical aspects of Near Eastern archaeology requiring intensive study and presentation of a reseach paper and oral report. Topics vary from semester to semester. ,NE STUD,Near Eastern Studies,False,False,True,False,False,False,False,14:00:00,16:59:00,SOCS115,Social Sciences Building 115,1761,Social Sci
